Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Citroën,JUMPY Z NIEMIEC,19 900 PLN,Ostrów Wielkopolski,Wielkopolskie,2011,239 999 km,Diesel,2 000 cm3
Citroën,JUMPER,29 900 PLN,Ostrów Wielkopolski,Wielkopolskie,2013,229 888 km,Diesel,2 200 cm3
Volkswagen,CRAFTER,34 000 PLN,Łódź,Łódzkie,2007,594 818 km,Diesel,2 461 cm3
Fiat,Doblo Maxi,28 500 PLN,Kraków,Małopolskie,2015,95 000 km,Diesel,1 300 cm3
Ford,Transit,31 800 PLN,Łowicz,Łódzkie,2011,133 000 km,2011,Diesel
Mitsubishi,CANTER 35C13 WYWROTKA KLIMA KIPER,99 000 PLN,Bujak,Mazowieckie,2017,152 000 km,Diesel,2 998 cm3
Iveco,IVECO DAILY 35S14 SKRZYNIA DOKA 7 OSOB,35 900 PLN,Bujak,Mazowieckie,2008,145 000 km,Diesel,2 287 cm3
Toyota,Proace,73 990 PLN,Leszno,Wielkopolskie,2020,159 000 km,Diesel,2 000 cm3
Opel,Vivaro,76 014 PLN,Sędziszów Małopolski,Podkarpackie,2016,207 116 km,Diesel,1 598 cm3
Fiat,Ducato,59 900 PLN,Białogard,Zachodniopomorskie,2018,291 000 km,Diesel,2 287 cm3
Peugeot,Partner,53 900 PLN,Wągrowiec,Wielkopolskie,2020,55 000 km,Diesel,1 500 cm3
Renault,Master,90 500 PLN,Tarnowskie Góry,Śląskie,2019,145 000 km,Diesel,2 299 cm3
Volkswagen,transporter,125 500 PLN,Rokietnica,Wielkopolskie,2020,200 703 km,Diesel,1 995 cm3
Renault,Master,46 900 PLN,Elbląg,Warmińsko-mazurskie,2013,215 000 km,Diesel,2 298 cm3
Renault,Master,43 900 PLN,Elbląg,Warmińsko-mazurskie,2010,369 000 km,Diesel,2 299 cm3
Iveco,"35S13,,35C13",36 000 PLN,Gołaczewy Kol. Chełmska,Małopolskie,2012,368 530 km,Diesel,2 300 cm3
Adria,Coral XL Axess 650 DK,449 900 PLN,Warszawa,Mazowieckie,2022,1 km,Diesel,2 179 cm3
Fiat,DUCATO,31 999 PLN,Puszczykowo,Wielkopolskie,2008,271 687 km,Diesel,2 287 cm3
Volkswagen,TRANSPORTER,24 900 PLN,Kraków,Małopolskie,2007,370 000 km,Diesel,1 896 cm3
Mercedes-Benz,Sprinter 315 CDI L3H2 Furgon,208 977 PLN,Ruda Śląska,Śląskie,2023,10 km,2023,Diesel
Opel,movano,53 500 PLN,Wyszków,Mazowieckie,2013,261 000 km,Diesel,2 299 cm3
Renault,Traffic,87 000 PLN,Ruda Śląska,Śląskie,2017,143 000 km,Diesel,1 600 cm3
Ford,Connect,120 171 PLN,Szczecinek,Zachodniopomorskie,2023,1 km,Diesel,1 500 cm3
Fiat,Doblo,28 900 PLN,Gdańsk,Pomorskie,2015,309 000 km,Benzyna+LPG,1 368 cm3
Renault,Master dCi 135 Euro 6 2299ccm,85 722 PLN,Komorniki,Dolnośląskie,2021,95 470 km,2021,Diesel
Toyota,PROACE CITY,99 999 PLN,Sulejówek,Mazowieckie,2021,29 771 km,Diesel,1 499 cm3
Toyota,PROACE CITY,97 500 PLN,Warszawa,Mazowieckie,2021,51 979 km,Diesel,1 499 cm3
Peugeot,Boxer,26 000 PLN,Warszawa,Mazowieckie,2008,650 000 km,Diesel,2 999 cm3
Fiat,Ducato Itineo Gb 800,129 900 PLN,Marki,Mazowieckie,2013,143 000 km,Diesel,2 300 cm3
Iveco,"Kiper 3S, HDS PM 3,5",83 900 PLN,Kranów,Świętokrzyskie,2009,84 000 km,Diesel,2 402 cm3
Renault,Master,62 600 PLN,Rokietnica,Wielkopolskie,2012,154 444 km,2012,Diesel
Peugeot,Boxer,97 047 PLN,Rokietnica,Wielkopolskie,2020,162 000 km,Diesel,2 160 cm3
Iveco,Daily,84 900 PLN,Rokietnica,Wielkopolskie,2016,450 000 km,2016,Diesel
Mercedes-Benz,Vito,58 900 PLN,Rokietnica,Wielkopolskie,2019,299 900 km,2019,Diesel
Opel,Vivaro Mroźnia Lodownia RRC,35 500 PLN,Piasek,Śląskie,2017,223 115 km,Diesel,1 598 cm3
Toyota,Proace,163 085 PLN,Mościska,Mazowieckie,2022,10 km,Diesel,1 997 cm3
Peugeot,Bipper,9 999 PLN,Koszalin,Zachodniopomorskie,2012,160 000 km,Diesel,1 248 cm3
Volkswagen,Caddy,96 550 PLN,Ożarów Mazowiecki,Mazowieckie,2021,82 896 km,Diesel,1 968 cm3
Opel,Combo,69 850 PLN,Ożarów Mazowiecki,Mazowieckie,2018,84 874 km,Diesel,1 560 cm3
Ford,TRANSIT,26 999 PLN,Turek,Wielkopolskie,2012,216 000 km,Diesel,2 198 cm3
Mercedes-Benz,Vito,79 850 PLN,Ożarów Mazowiecki,Mazowieckie,2016,182 950 km,Diesel,1 598 cm3
Ford,Transit courier,42 600 PLN,Ożarów Mazowiecki,Mazowieckie,2017,263 211 km,Diesel,1 499 cm3
Toyota,ProAce,64 900 PLN,Warszawa,Mazowieckie,2018,165 000 km,Diesel,2 000 cm3
Iveco,2021/Daily 35s16/MAXI/Klima/Czujniki parkowania,130 257 PLN,Ostrzeszów,Wielkopolskie,2021,43 209 km,Diesel,2 300 cm3
Volkswagen,Transporter 5,21 500 PLN,Nowy Sącz,Małopolskie,2005,306 580 km,Diesel,1 896 cm3
Ford,Transit Nugget Kamper,16 500 PLN,Kalisz,Wielkopolskie,1993,120 000 km,1993,Diesel
Volkswagen,Caddy,37 500 PLN,Kielce,Świętokrzyskie,2020,220 000 km,Benzyna,1 399 cm3
Renault,Master dCi 145 // Kontener Niskopodłogowy // Najazd,36 900 PLN,Kotowa Wola,Podkarpackie,2017,475 000 km,2017,Diesel
Iveco,Daily 35S14 // Super Stan,74 000 PLN,Kotowa Wola,Podkarpackie,2018,275 000 km,2018,Diesel
Ford,Transit Custom,234 930 PLN,Poznań,Wielkopolskie,2023,7 km,Diesel,1 995 cm3
Mercedes-Benz,eSprinter,311 096 PLN,Leszno,Wielkopolskie,2022,1 km,2022,Elektryczny
Iveco,2019/Daily 35-160 V/ Nowy model/MAXI/Serwis IVECO/manual/PDC,121 770 PLN,Ostrzeszów,Wielkopolskie,2019,107 200 km,Diesel,2 300 cm3
Renault,Master,75 000 PLN,Warszawa,Mazowieckie,2018,490 000 km,2018,Diesel
Fiat,Hymer,67 000 PLN,Starogard Gdański,Pomorskie,2004,16 500 km,Diesel,2 286 cm3
Peugeot,BOXER 435,54 735 PLN,Tarnów,Małopolskie,2015,396 601 km,Diesel,2 999 cm3
Fiat,DUCATO,33 900 PLN,Ostrów Wielkopolski,Wielkopolskie,2014,279 898 km,Diesel,2 300 cm3
Fiat,DUCATO,33 900 PLN,Ostrów Wielkopolski,Wielkopolskie,2014,279 898 km,Diesel,2 300 cm3
Mercedes-Benz,VITO,144 000 PLN,Jelenia Góra,Dolnośląskie,2021,25 000 km,Diesel,1 750 cm3
Volkswagen,Crafter,144 990 PLN,Leszno,Wielkopolskie,2019,99 000 km,Diesel,2 000 cm3
Mercedes-Benz,vito,85 900 PLN,Sosnowiec,Śląskie,2017,178 116 km,Diesel,1 598 cm3
Rimor Kilig 95 Plus,,356 700 PLN,Nowy Targ,Małopolskie,2023,5 km,Diesel,1 995 cm3
Peugeot,Partner,97 047 PLN,Złotniki,Wielkopolskie,2022,12 394 km,Diesel,1 499 cm3
Renault,master,201 720 PLN,Kalisz,Wielkopolskie,2023,5 km,Diesel,2 299 cm3
Renault,Trafic,19 900 PLN,Kowala,Mazowieckie,2008,240 000 km,Diesel,1 995 cm3
Peugeot,Expert,74 907 PLN,Warszawa,Mazowieckie,2017,130 000 km,Diesel,1 600 cm3
Ford,Transit Connect,49 890 PLN,Śrem,Wielkopolskie,2019,154 000 km,Diesel,1 499 cm3
Renault,Master,80 811 PLN,Warszawa,Mazowieckie,2018,119 000 km,Diesel,2 300 cm3
Fiat,Ducato,98 277 PLN,Warszawa,Mazowieckie,2017,94 000 km,Diesel,2 300 cm3
Fiat,Ducato,42 999 PLN,Poznań,Wielkopolskie,2018,478 239 km,Diesel,2 287 cm3
Iveco,Daily,41 000 PLN,Warka,Mazowieckie,2011,330 000 km,Diesel,2 287 cm3
Renault,trafic,67 527 PLN,Dąbrowa Górnicza,Śląskie,2017,189 000 km,Diesel,1 598 cm3
Volkswagen,,23 900 PLN,Mikołów,Śląskie,2008,282 547 km,Diesel,1 896 cm3
Iveco,Daily 35s17,59 000 PLN,Andrespol,Łódzkie,2012,295 000 km,Diesel,2 998 cm3
Peugeot,partner,45 600 PLN,Mikołów,Śląskie,2017,136 214 km,Diesel,1 560 cm3
Opel,vivaro,42 900 PLN,Mikołów,Śląskie,2013,372 547 km,Diesel,1 995 cm3
Volkswagen,lt 55,9 999 PLN,Grójec,Mazowieckie,1994,390 000 km,Diesel,2 399 cm3
Ford,Transit Courier,45 000 PLN,Pszczyna,Śląskie,2017,82 000 km,Benzyna,998 cm3
Ford,Transit Custom,39 000 PLN,Starogard Gdański,Pomorskie,2022,9 600 km,Diesel,1 995 cm3
Fiat,Ducato,69 999 PLN,Konstantynów Łódzki,Łódzkie,2017,305 479 km,Diesel,2 287 cm3
Mercedes-Benz,309d,25 500 PLN,Krotoszyn,Wielkopolskie,1984,141 065 km,Diesel,2 938 cm3
Fiat,Ducato,41 999 PLN,Poznań,Wielkopolskie,2018,479 316 km,Diesel,2 287 cm3
Mercedes-Benz,Citan,112 500 PLN,Jawor,Dolnośląskie,2021,39 000 km,2021,Diesel
Renault,Master 3,71 000 PLN,Białystok,Podlaskie,2018,470 000 km,2018,Diesel
Fiat,PANDA,6 765 PLN,Błonie,Mazowieckie,2009,313 572 km,2009,Diesel
Volkswagen,Caddy,31 000 PLN,Sochaczew,Mazowieckie,2012,263 000 km,Diesel,1 600 cm3
Renault,master,157 440 PLN,Kalisz,Wielkopolskie,2023,5 km,Diesel,2 299 cm3
Citroën,Berlingo,49 900 PLN,Wrocław,Dolnośląskie,2019,91 242 km,Diesel,1 560 cm3
Renault,Kangoo,14 999 PLN,Kisielice,Warmińsko-mazurskie,2008,286 000 km,Diesel,1 461 cm3
Weinsberg CaraCompact Suite MB 640 MEG EDITION [PEPPER],,94 800 EUR,Gaj,Małopolskie,2023,1 km,Diesel,1 950 cm3
MAN,KNAUS VAN Ti  640 MEG VANSATION,94 264 EUR,Wrocław,Dolnośląskie,2023,5 km,Diesel,1 968 cm3
Renault,Trafic,22 500 PLN,Garwolin,Mazowieckie,2005,287 800 km,2005,Diesel
Fiat,Fiorino,35 055 PLN,Myślenice,Małopolskie,2017,171 500 km,Benzyna+LPG,1 400 cm3
Volkswagen,Caddy,76 137 PLN,Myślenice,Małopolskie,2018,121 100 km,Benzyna,1 400 cm3
Peugeot,Boxer,19 900 PLN,Leszno,Wielkopolskie,2007,252 000 km,Diesel,2 198 cm3
Iveco,Daily 35S11,79 800 PLN,Kraków,Małopolskie,2015,243 000 km,Diesel,2 287 cm3
Renault,Master,82 410 PLN,Lublin,Lubelskie,2018,306 500 km,Diesel,2 299 cm3
Volkswagen,TRANSPORTER,14 500 PLN,Kraków,Małopolskie,1998,290 000 km,Diesel,2 400 cm3
Fiat,Ducato,49 077 PLN,Nieborowice,Śląskie,2018,272 000 km,Diesel,2 287 cm3
Fiat,Ducato,43 999 PLN,Poznań,Wielkopolskie,2018,468 714 km,Diesel,2 287 cm3
Ford,Transit,98 900 PLN,Warszawa,Mazowieckie,2018,106 000 km,Diesel,2 000 cm3
Ford,Courier,47 500 PLN,Warszawa,Mazowieckie,2018,58 000 km,Benzyna,1 000 cm3
Fiat,Ducato,55 227 PLN,Nieborowice,Śląskie,2016,210 900 km,Diesel,2 287 cm3
Peugeot,PARTNER 16 HDI 100KM L1 NOWA CHŁODNIA / MROŹNIA CARRIER,101 967 PLN,Radom,Mazowieckie,2019,41 000 km,Diesel,1 560 cm3
Opel,Movano,165 927 PLN,Olsztyn,Warmińsko-mazurskie,2023,6 km,Diesel,2 200 cm3
Fiat,Ducato,93 849 PLN,Warszawa,Mazowieckie,2017,129 000 km,Diesel,2 300 cm3
Renault,Master,127 500 PLN,Warszawa,Mazowieckie,2020,40 000 km,Diesel,2 300 cm3
Ford,Transit,99 876 PLN,Warszawa,Mazowieckie,2019,118 000 km,Diesel,2 000 cm3
Ford,Transit,99 900 PLN,Warszawa,Mazowieckie,2019,114 000 km,Diesel,2 000 cm3
Volkswagen,Caddy,59 778 PLN,Warszawa,Mazowieckie,2017,115 000 km,Diesel,2 000 cm3
Renault,Master,109 900 PLN,Warszawa,Mazowieckie,2019,65 000 km,Diesel,2 300 cm3
Peugeot,PARTNER,57 195 PLN,Piekary Śląskie,Śląskie,2018,84 257 km,Diesel,1 590 cm3
Ford,transit custom,42 500 PLN,Bolesławiec,Dolnośląskie,2015,185 000 km,Diesel,2 200 cm3
Opel,Combo Cargo L1 Long 1.5dt 102km. MT-6,100 737 PLN,Swarzędz,Wielkopolskie,2023,5 km,Diesel,1 499 cm3
Mercedes-Benz,Sprinter 519 CDI,289 855 PLN,Radom,Mazowieckie,2022,10 km,Diesel,1 950 cm3
Citroën,Berlingo,34 900 PLN,Kielce,Świętokrzyskie,2018,83 340 km,Benzyna,1 596 cm3
Citroën,JUMPER L2 H2 GWARANCJA KLIMA NAVI VAT,49 900 PLN,Warszawa,Mazowieckie,2017,240 000 km,Diesel,2 000 cm3
Nissan,nv300,110 577 PLN,Dąbrowa Górnicza,Śląskie,2020,155 000 km,Diesel,1 997 cm3
Citroën,JUMPER,67 527 PLN,Busko-Zdrój,Świętokrzyskie,2018,218 000 km,Diesel,1 997 cm3
Iveco,35c15 3.0 150koni klima Rama paka kontener stan b.dobry,62 000 PLN,Agatówka,Podkarpackie,2012,114 120 km,Diesel,3 000 cm3
Citroën,Berlingo,119 925 PLN,Kalisz,Wielkopolskie,2023,5 km,2023,Diesel
Opel,vivaro,132 000 PLN,Krosno,Podkarpackie,2022,1 km,Diesel,1 498 cm3
Renault,Master,56 457 PLN,Busko-Zdrój,Świętokrzyskie,2012,369 000 km,Diesel,2 299 cm3
Renault,"Master 2.3 Dci 125 Km / Napęd tył / rozstaw 4,30 m",46 740 PLN,Witaszyczki,Wielkopolskie,2014,235 000 km,Diesel,2 300 cm3
Mercedes-Benz,Sprinter,64 000 PLN,Katowice,Śląskie,2013,230 000 km,Diesel,2 143 cm3
Renault,Master 2.3 Dci 170 Km Spojtrak / 8 EP / Winda / Salon PL,59 040 PLN,Witaszyczki,Wielkopolskie,2017,566 000 km,Diesel,2 299 cm3
Fiat,Ducato,41 999 PLN,Poznań,Wielkopolskie,2018,574 907 km,Diesel,2 287 cm3
Renault,Master IV lift 165KM DCI 10PALET Kabina MAXI-XXL,92 000 PLN,Daleszyce,Świętokrzyskie,2020,361 793 km,Diesel,2 300 cm3
Renault,master,73 000 PLN,Warszawa,Mazowieckie,2018,460 000 km,2018,Diesel
Citroën,Jumper,27 900 PLN,Ostrów Mazowiecka,Mazowieckie,2007,153 030 km,Diesel,2 198 cm3
Fiat,"Ducato L2H2 2,2 140 KM EASY PRO",148 461 PLN,Lublin,Lubelskie,2023,1 km,Diesel,2 287 cm3
Mercedes-Benz,Sprinter,78 500 PLN,Suchy Las,Wielkopolskie,2013,285 799 km,Diesel,2 200 cm3
BAVARIA Nomade I740 Integra,,425 000 PLN,Bielsko-Biała,Śląskie,2021,30 000 km,Diesel,2 300 cm3
Renault,Trafic,59 990 PLN,Warszawa,Mazowieckie,2019,160 000 km,Diesel,1 598 cm3
Opel,Movano L4H2 HEAVY 2.2 140KM MT6 SS,159 900 PLN,Kalisz,Wielkopolskie,2023,5 km,Diesel,2 179 cm3
Renault,Kangoo,18 900 PLN,Żyrardów,Mazowieckie,2011,261 200 km,Diesel,1 461 cm3
Iveco,35C13 Daily Wywrotka Wywrot Kiper,65 200 PLN,Świętoszówka,Śląskie,2013,388 000 km,Diesel,2 287 cm3
Mercedes-Benz,Vito 119 CDI,232 000 PLN,Zielona Góra,Lubuskie,2023,5 km,Diesel,1 950 cm3
Opel,Movano,45 900 PLN,Zawiercie,Śląskie,2014,340 000 km,Diesel,2 299 cm3
Peugeot,Boxer,44 750 PLN,Brody,Mazowieckie,2015,298 120 km,Diesel,2 198 cm3
Nissan,PRIMASTAR,19 999 PLN,Zwoleń,Mazowieckie,2007,318 000 km,Diesel,1 995 cm3
Renault,TRAFIC,25 999 PLN,Zwoleń,Mazowieckie,2008,196 000 km,Diesel,1 995 cm3
Iveco,Daily,42 000 PLN,Pruszków,Mazowieckie,2007,490 000 km,Diesel,2 998 cm3
Mercedes-Benz,SPRINTER,12 500 PLN,Kraków,Małopolskie,2004,350 000 km,Diesel,2 200 cm3
Mercedes-Benz,Vito,270 000 PLN,Będzieszyn,Pomorskie,2023,1 km,2023,Elektryczny
Toyota,Proace City,104 427 PLN,Krasne,Podkarpackie,2022,13 900 km,Diesel,1 499 cm3
Renault,MASTER L3 GWARANCJA NAJAZD ZABUDOWA VAT,69 900 PLN,Warszawa,Mazowieckie,2018,150 000 km,Diesel,2 300 cm3
Renault,Master koniowóz,99 999 PLN,Sieroszewice,Wielkopolskie,2017,630 000 km,2017,Diesel
Citroën,Nemo,11 500 PLN,Dobra,Wielkopolskie,2008,269 176 km,Diesel,1 399 cm3
Renault,master,31 500 PLN,Bolesławiec,Dolnośląskie,2011,390 000 km,Diesel,2 300 cm3
Volkswagen,Crafter,63 960 PLN,Zgorzelec,Dolnośląskie,2019,387 612 km,2019,Diesel
Renault,Master,89 900 PLN,Kalisz,Wielkopolskie,2019,410 000 km,Diesel,2 299 cm3
Renault,Master,54 979 PLN,Nowe Łagiewniki,Łódzkie,2016,220 000 km,Diesel,2 300 cm3
Fiat,FIORINO,24 000 PLN,Bydgoszcz,Kujawsko-pomorskie,2015,198 000 km,Benzyna+LPG,1 368 cm3
Citroën,Jumper,97 170 PLN,Mysłowice,Śląskie,2019,132 688 km,Diesel,1 997 cm3
Renault,Master foodtruck koniowóz kontener,34 999 PLN,Nowe Łagiewniki,Łódzkie,2017,399 000 km,Diesel,2 300 cm3
Peugeot,Boxer Kontener Chłodnia/Mroźnia Dwie Komory Salon PL Jeden Właściciel,64 500 PLN,Bralin,Wielkopolskie,2017,334 773 km,Diesel,2 000 cm3
Fiat,Scudo,147 483 PLN,Warszawa,Mazowieckie,2023,1 km,Diesel,1 997 cm3
Fiat,Scudo,162 483 PLN,Warszawa,Mazowieckie,2023,1 km,Diesel,1 997 cm3
Citroën,JUMPER*L1H1​​*2.2HDI​*KLIMA​​*,20 900 PLN,Rybnik,Śląskie,2012,236 835 km,Diesel,2 189 cm3
Mercedes-Benz,eVito 111e,233 644 PLN,Radom,Mazowieckie,2021,4 500 km,2021,Elektryczny
Mercedes-Benz,SPRINTER 519 FIRANKA EURO 6,86 500 PLN,Bralin,Wielkopolskie,2015,433 434 km,Diesel,2 987 cm3
Mercedes-Benz,Sprinter 313/513 CDI Kontener + Winda 750 kg,69 500 PLN,Bralin,Wielkopolskie,2014,326 768 km,Diesel,2 200 cm3
Mercedes-Benz,eVito Tourer,295 200 PLN,Szczecin,Zachodniopomorskie,2021,15 345 km,2021,Elektryczny
MAN,NL233,119 000 PLN,Warszawa,Mazowieckie,2001,666 000 km,Diesel,11 967 cm3
Renault,TRAFIC L2H1 CHŁODNIA,56 900 PLN,Laskowo,Wielkopolskie,2018,182 750 km,Diesel,1 598 cm3
Mercedes-Benz,citan,36 900 PLN,Odolanów,Wielkopolskie,2017,107 000 km,Diesel,1 500 cm3
Fiat,"DOBLO 1,6",28 000 PLN,Gołaczewy Kol. Chełmska,Małopolskie,2014,262 421 km,Diesel,1 600 cm3
Citroën,Berlingo,121 401 PLN,Kalisz,Wielkopolskie,2023,5 km,2023,Diesel
Toyota,PROACE,68 750 PLN,Szczecin,Zachodniopomorskie,2019,191 726 km,Diesel,1 997 cm3
Mercedes-Benz,Sprinter,20 990 PLN,Prudnik,Opolskie,2004,255 723 km,Diesel,2 148 cm3
Renault,MASTER L2 H2 GWARANCJA SALON POLSKA VAT,54 900 PLN,Warszawa,Mazowieckie,2017,192 000 km,Diesel,2 300 cm3
Ford,Transit 350 L3 Skrzyniowy,97 785 PLN,Gliwice,Śląskie,2017,113 927 km,Diesel,1 995 cm3
Opel,Vivaro,57 700 PLN,Lisów,Śląskie,2017,158 000 km,Diesel,1 598 cm3
Volkswagen,t5,34 800 PLN,Kolbuszowa,Podkarpackie,2007,258 000 km,Diesel,2 461 cm3
Volkswagen,CADDY,23 001 PLN,Wójtowa,Małopolskie,2006,222 069 km,Diesel,1 968 cm3
Mercedes-Benz,Sprinter 319 Cdi  Bt,85 977 PLN,Maszewo,Lubuskie,2015,327 900 km,Diesel,2 987 cm3
Peugeot,BOXER L4 H2 GWARANCJA SALON POLSKA VAT,57 900 PLN,Warszawa,Mazowieckie,2017,180 000 km,Diesel,2 000 cm3
Dacia,Dokker,19 500 PLN,Czerwony Kościół,Dolnośląskie,2013,271 005 km,Diesel,1 461 cm3
Renault,Master,80 500 PLN,Dębe Wielkie,Mazowieckie,2018,150 535 km,Diesel,23 000 cm3
Opel,Vivaro,27 990 PLN,Sieradz,Łódzkie,2011,211 000 km,Diesel,1 995 cm3
Ford,"Transit *100900zł NETTO* Kontener 8ePAL 2,0 TdCi/131KM",124 107 PLN,Goślinowo,Wielkopolskie,2019,124 000 km,Diesel,1 995 cm3
Fiat,Doblo,121 155 PLN,Zielona Góra,Lubuskie,2023,2 km,Diesel,1 499 cm3
Iveco,DAILY,73 308 PLN,Wolbrom,Małopolskie,2012,420 000 km,Diesel,3 000 cm3
Ford,Transit,79 999 PLN,Gniezno,Wielkopolskie,2018,75 641 km,Diesel,1 995 cm3
Nissan,NV300,59 500 PLN,Jasło,Podkarpackie,2017,172 806 km,Diesel,1 600 cm3
Renault,"MASTER Furgon FWD EXTRA 3,5T L3H2 2.3 dCi 135 E6",151 099 PLN,Warszawa,Mazowieckie,2023,10 km,Diesel,2 299 cm3
Ford,Transit L4H3,194 217 PLN,Opole,Opolskie,2023,9 km,Diesel,2 000 cm3
Ford,Transit,135 177 PLN,Warszawa,Mazowieckie,2020,69 477 km,Diesel,1 996 cm3
Renault,MASTER,27 675 PLN,Naprawa,Małopolskie,2014,821 590 km,Diesel,2 299 cm3
Ford,Transit,56 900 PLN,Gdańsk,Pomorskie,2014,237 288 km,Diesel,2 200 cm3
Lublin III 3574,,9 900 PLN,Warszawa,Mazowieckie,1999,218 000 km,Diesel,2 417 cm3
Ford,transit,21 900 PLN,Leszno,Wielkopolskie,2010,250 000 km,Diesel,2 200 cm3
Renault,EXPRESS VAN,70 900 PLN,Szczecin,Zachodniopomorskie,2021,27 723 km,Benzyna,1 332 cm3
Renault,master,34 900 PLN,Olsztyn,Warmińsko-mazurskie,2020,112 200 km,Diesel,2 300 cm3
Ford,Transit Connect,125 000 PLN,Leszno,Wielkopolskie,2023,5 km,Benzyna,1 000 cm3
Opel,Vivaro 1.6 BiTurbo 120KM LONG Służba drogowa Gwarancja,36 500 PLN,Wrocław,Dolnośląskie,2016,429 000 km,Diesel,1 600 cm3
Iveco,Daily,147 600 PLN,Kraków,Małopolskie,2020,34 685 km,Diesel,2 998 cm3
Toyota,PROACE CITY,154 857 PLN,Kraków,Małopolskie,2022,1 km,Diesel,1 498 cm3
MAN,tge-3.180,159 900 PLN,Gorzów Wielkopolski,Lubuskie,2021,120 000 km,Diesel,1 968 cm3
Fiat,"NOWY DOBLÒ VAN L2, BlueHDi 1.5, 130 KM, S&amp;S AT8, Euro 6.4",126 567 PLN,Lublin,Lubelskie,2023,1 km,Diesel,1 500 cm3
Mercedes-Benz,Sprinter,98 900 PLN,Łuków,Lubelskie,2019,300 000 km,Diesel,2 143 cm3
Mercedes-Benz,Sprinter,221 334 PLN,Wrocław,Dolnośląskie,2022,10 km,Diesel,1 950 cm3
Fiat,Doblo,53 997 PLN,Jawornik,Małopolskie,2017,154 481 km,Diesel,1 598 cm3
Peugeot,Boxer,85 977 PLN,Jawornik,Małopolskie,2019,139 076 km,Diesel,1 997 cm3
Peugeot,Boxer,17 900 PLN,Luboń,Wielkopolskie,2011,370 000 km,Diesel,2 999 cm3
Mercedes-Benz,Sprinter,66 900 PLN,Żary,Lubuskie,2014,251 000 km,Diesel,2 200 cm3
Isuzu,MAWA-TECH,29 500 PLN,Zawoja,Małopolskie,2008,191 825 km,Diesel,2 499 cm3
Iveco,35c15,64 000 PLN,Gołaczewy Kol. Chełmska,Małopolskie,2012,126 346 km,Diesel,3 000 cm3
Renault,MASTER,34 317 PLN,Pelplin,Pomorskie,2015,821 000 km,Diesel,2 299 cm3
Citroën,Jumper,38 900 PLN,Dąbrowa Górnicza,Śląskie,2012,256 600 km,Diesel,2 198 cm3
Renault,TRAFIC,19 900 PLN,Bielsko-Biała,Śląskie,2012,164 748 km,Diesel,1 995 cm3
Fiat,DOBLO,7 400 PLN,Kraków,Małopolskie,2002,350 000 km,Diesel,1 900 cm3
Renault,Master,127 000 PLN,Lędziny,Śląskie,2019,142 000 km,2019,Diesel
Ford,Transit,62 900 PLN,Daleszyce,Świętokrzyskie,2018,228 000 km,Diesel,1 995 cm3
Nissan,Cabstar,36 000 PLN,Toruń,Kujawsko-pomorskie,2010,430 000 km,Diesel,2 499 cm3
Peugeot,Partner,69 900 PLN,Warszawa,Mazowieckie,2020,160 000 km,Diesel,1 500 cm3
Renault,trafic,122 877 PLN,Jaworzno,Śląskie,2021,78 964 km,Diesel,1 997 cm3
Mercedes-Benz,VITO,54 000 PLN,Kutno,Łódzkie,2014,208 000 km,Diesel,2 200 cm3
Peugeot,"PARTNER MAXI LONG-1,6 HDI-KLIMA-IDELANY",37 900 PLN,Większyce,Opolskie,2017,169 500 km,Diesel,1 560 cm3
Opel,Movano,104 500 PLN,Warszawa,Mazowieckie,2020,97 273 km,Diesel,2 299 cm3
Renault,Trafic,44 800 PLN,Kraków,Małopolskie,2015,292 000 km,Diesel,1 598 cm3
Mercedes-Benz,"Sprinter 313 Chłodnia, Mroźnia, Dwukomorowa",60 800 PLN,Piasek,Śląskie,2016,260 827 km,Diesel,2 143 cm3
Fiat,Scudo,141 450 PLN,Warszawa,Mazowieckie,2022,5 000 km,Diesel,1 997 cm3
Renault,"MASTER Furgon RWD-SGL EXTRA 3,5T L4H3 2.3 dCi 165 E-VI",184 500 PLN,Warszawa,Mazowieckie,2023,10 km,Diesel,2 299 cm3
Mercedes-Benz,SPRINTER,135 000 PLN,Wrocław,Dolnośląskie,2022,5 200 km,2022,Elektryczny
Nissan,primaster,16 500 PLN,Police,Zachodniopomorskie,2009,485 000 km,Diesel,1 995 cm3
Fiat,Ducato L2H2 Power,45 500 PLN,Sierakowice,Pomorskie,2009,295 881 km,Diesel,2 999 cm3
Weinsberg X-CURSION VAN 500 MQ,,401 500 PLN,Janki,Mazowieckie,2023,1 km,Diesel,1 968 cm3
Citroën,Berlingo Van nr 54 BlueHDi M Club 1.5 102KM MT5,89 500 PLN,Wrocław,Dolnośląskie,2020,14 589 km,Diesel,1 499 cm3
Citroën,Berlingo,108 117 PLN,Kalisz,Wielkopolskie,2023,5 km,2023,Diesel
Renault,MASTER*L2H2*TEMPOMAT*KLIMATYZACJA*,53 900 PLN,Rybnik,Śląskie,2017,187 585 km,Diesel,2 299 cm3
Peugeot,Boxer,75 900 PLN,Wilamowice,Śląskie,2019,97 500 km,Diesel,1 997 cm3
Ford,Transit L4H3 *124999zł NETTO* Brygadówka 6-osób,153 748 PLN,Goślinowo,Wielkopolskie,2020,87 000 km,Diesel,1 995 cm3
